what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439193315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439194335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439199363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517439200816
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517439204912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439205508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439209411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517439211141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517439211757
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517439213853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439216602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439228205
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517439228302
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517439228398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439229607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439231034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439234374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439235304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439241909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439243653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439246377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439265173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439271854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439272639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439273099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439275461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439276169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439277795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439278429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439291975
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517439293531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439295856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439297049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439298698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439299452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439302276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439303734
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517439304902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439307530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439308315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517439309481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439309915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439310635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439315279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439315946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439318127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439318829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517439320904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439322995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439339231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439340681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439341657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517439342245
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517439344839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439347854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439348646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517439350202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517439350959
