what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517437965550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517437966287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517437972275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517437973380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517437976893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517437977688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517437981004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517437981741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517437984890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438421073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438425580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438425735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438432005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438433168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438434604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438435037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438435495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438440549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438443890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438450492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438453508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438454394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438455503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438456480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517438457892
