what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517668523898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517668528920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517668531947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668532311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668553303
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668554806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517668556990
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668568998
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668571023
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668582605
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668585035
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668594527
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668597347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668621743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668629691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668640640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668656527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668657119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668661578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668662388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668668631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668672499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668709612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517668716406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668716688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668727705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668728505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668734439
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668739635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668743044
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668746153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517668760401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517668768973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668771113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517668778462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668782004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668790738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668791413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668791665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668791860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668792043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668792227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668792570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668792898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668793169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668793415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668793624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668793858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668794074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668794291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668794473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668794662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668794874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668795135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668795341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517668795949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668797306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668805750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517668806887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668810980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668816948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668817561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668819187
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668825889
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668832153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668832914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668842214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668843832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668845027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668845591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668846969
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1517668850604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668852353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668857154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668861406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668868004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668870522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668871380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668872263
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668875260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668878020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517668878605
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668891034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517668898460
