what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1517868754828
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1517868754829
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1517868754829
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1517868754829
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1517868754833
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1517868754833
started,bundle,org.eclipse.uml2.uml,3.2.100.v201108110105,"org.eclipse.uml2.uml",1517868754838
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1517868754838
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1517868754852
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1517868754853
started,bundle,com.soyatec.core,3.7.1.20110624,"com.soyatec.core",1517868754891
started,bundle,com.soyatec.diagrams,3.7.1.20110624,"com.soyatec.diagrams",1517868754892
os,sysinfo,,,"win32",1517868754895
arch,sysinfo,,,"x86_64",1517868754895
ws,sysinfo,,,"win32",1517868754895
locale,sysinfo,,,"en_US",1517868754895
processors,sysinfo,,,"4",1517868754895
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1517868754895
java.runtime.version,sysinfo,,,"1.8.0_151-b12",1517868754895
java.specification.name,sysinfo,,,"Java Platform API Specification",1517868754895
java.specification.vendor,sysinfo,,,"Oracle Corporation",1517868754895
java.specification.version,sysinfo,,,"1.8",1517868754895
java.vendor,sysinfo,,,"Oracle Corporation",1517868754895
java.version,sysinfo,,,"1.8.0_151",1517868754895
java.vm.info,sysinfo,,,"mixed mode",1517868754895
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1517868754895
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1517868754895
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1517868754895
java.vm.specification.version,sysinfo,,,"1.8",1517868754895
java.vm.vendor,sysinfo,,,"Oracle Corporation",1517868754895
java.vm.version,sysinfo,,,"25.151-b12",1517868754895
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517868755545
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1517868757058
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1517868761988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517868765329
started,bundle,com.soyatec.additional,3.7.1.20110624,"com.soyatec.additional",1517868771772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517868772550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517868772562
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1517868772743
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868773894
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868773935
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1517868776578
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1517868776786
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1517868776874
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1517868776919
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1517868786438
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1517868786452
started,bundle,org.eclipse.emf.ecore.edit,2.7.1.v20120130-0943,"org.eclipse.emf.ecore.edit",1517868786538
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1517868786906
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1517868787017
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1517868787018
started,bundle,org.eclipse.uml2.uml.edit,3.1.100.v201009281840,"org.eclipse.uml2.uml.edit",1517868787063
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v201005031530,"org.eclipse.uml2.common.edit",1517868787766
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1517868788085
started,bundle,org.eclipse.uml2.common,1.6.0.v201105021727,"org.eclipse.uml2.common",1517868788097
started,bundle,com.soyatec.model,3.7.1.20110624,"com.soyatec.model",1517868789969
opened,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517868790097
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517868790503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517868790822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517868792425
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868800705
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868800766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868804968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868807265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868810369
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868812579
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868812611
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517868813598
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868815119
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868815160
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868822860
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517868828751
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517868850142
